X,Y,Plot,naam,lmf_indeling,bodemgebruik,OMSCHRIJVI,geometry,lmf_english
245123503.74999967,543160213.2784989,Grid3389,Drenthe,hzn,Bos,Zand,POINT (244968.50374999968 542697.2132784988),Higher sandy soils North
247768110.6499997,543160213.2784989,Grid3390,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (247613.1106499997 542697.2132784988),Higher sandy soils North
250412717.5499997,543160213.2784989,Grid3391,Drenthe,hzn,Bos,Zand,POINT (250257.7175499997 542697.2132784988),Higher sandy soils North
253057324.4499997,543160213.2784989,Grid3392,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (252902.3244499997 542697.2132784988),Higher sandy soils North
255701931.35,543160213.2784989,Grid3393,Drenthe,hzn,Recreatie,Zand,POINT (255546.93135 542697.2132784988),Higher sandy soils North
258346538.25,543160213.2784989,Grid3394,Drenthe,hzn,Bebouwd,Veen,POINT (258191.53824999998 542697.2132784988),Higher sandy soils North
260991145.15,543160213.2784989,Grid3395,Drenthe,hzn,Landbouw en overig agrarisch,Veen,POINT (260836.14515 542697.2132784988),Higher sandy soils North
263635752.05,543160213.2784989,Grid3396,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (263480.75205 542697.2132784988),Higher sandy soils North
266280358.95000002,543160213.2784989,Grid3397,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (266125.35895 542697.2132784988),Higher sandy soils North
268924965.85,543160213.2784989,Grid3398,Groningen,hzn,Bebouwd,Zand,POINT (268769.96585000004 542697.2132784988),Higher sandy soils North
110248551.849999,546284067.785499,Grid3399,Noord-Holland,duo,Recreatie,Zand,POINT (110093.551849999 545821.0677854989),Dunes mainland
112893158.749999,546284067.785499,Grid3400,Noord-Holland,duo,Landbouw en overig agrarisch,Zand,POINT (112738.158749999 545821.0677854989),Dunes mainland
115537765.649999,546284067.785499,Grid3401,Noord-Holland,duo,Landbouw en overig agrarisch,Zand,POINT (115382.765649999 545821.0677854989),Dunes mainland
118182372.549999,546284067.785499,Grid3402,Noord-Holland,duo,Water,Zand,POINT (118027.37254999901 545821.0677854989),Dunes mainland
126116193.24999909,546284067.785499,Grid3403,Noord-Holland,hzn,Landbouw en overig agrarisch,Zand,POINT (125961.1932499991 545821.0677854989),Higher sandy soils North
128760800.1499991,546284067.785499,Grid3404,Noord-Holland,zkm,Landbouw en overig agrarisch,Lichte klei,POINT (128605.8001499991 545821.0677854989),Sea clay middle
131405407.0499991,546284067.785499,Grid3405,Noord-Holland,zkm,Landbouw en overig agrarisch,Lichte zavel,POINT (131250.4070499991 545821.0677854989),Sea clay middle
155206869.14999923,546284067.785499,Grid3406,Fryslân,zkn,Landbouw en overig agrarisch,Zware zavel,POINT (155051.86914999923 545821.0677854989),Sea clay North
157851476.04999924,546284067.785499,Grid3407,Fryslân,zkn,Landbouw en overig agrarisch,Zware klei,POINT (157696.47604999924 545821.0677854989),Sea clay North
160496082.94999924,546284067.785499,Grid3408,Fryslân,zkn,Landbouw en overig agrarisch,Zware klei,POINT (160341.08294999925 545821.0677854989),Sea clay North
163140689.84999928,546284067.785499,Grid3409,Fryslân,hzn,Landbouw en overig agrarisch,Lichte zavel,POINT (162985.68984999927 545821.0677854989),Higher sandy soils North
165785296.7499993,546284067.785499,Grid3410,Fryslân,hzn,Landbouw en overig agrarisch,Lichte zavel,POINT (165630.2967499993 545821.0677854989),Higher sandy soils North
168429903.6499993,546284067.785499,Grid3411,Fryslân,hzn,Bebouwd,"Bebouwing, enz",POINT (168274.9036499993 545821.0677854989),Higher sandy soils North
171074510.5499993,546284067.785499,Grid3412,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (170919.5105499993 545821.0677854989),Low peat North
173719117.4499993,546284067.785499,Grid3413,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (173564.1174499993 545821.0677854989),Higher sandy soils North
176363724.3499993,546284067.785499,Grid3414,Fryslân,lvn,Landbouw en overig agrarisch,Zand,POINT (176208.7243499993 545821.0677854989),Low peat North
179008331.2499994,546284067.785499,Grid3415,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (178853.3312499994 545821.0677854989),Low peat North
181652938.14999938,546284067.785499,Grid3416,Fryslân,lvn,Water,Water,POINT (181497.9381499994 545821.0677854989),Low peat North
184297545.04999942,546284067.785499,Grid3417,Fryslân,lvn,Water,Water,POINT (184142.5450499994 545821.0677854989),Low peat North
186942151.9499994,546284067.785499,Grid3418,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (186787.1519499994 545821.0677854989),Low peat North
189586758.8499994,546284067.785499,Grid3419,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (189431.7588499994 545821.0677854989),Low peat North
192231365.74999937,546284067.785499,Grid3420,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (192076.3657499994 545821.0677854989),Low peat North
194875972.6499994,546284067.785499,Grid3421,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (194720.9726499994 545821.0677854989),Low peat North
197520579.5499995,546284067.785499,Grid3422,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (197365.5795499995 545821.0677854989),Higher sandy soils North
200165186.4499995,546284067.785499,Grid3423,Fryslân,hzn,Bos,Zand,POINT (200010.1864499995 545821.0677854989),Higher sandy soils North
202809793.3499995,546284067.785499,Grid3424,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (202654.7933499995 545821.0677854989),Higher sandy soils North
205454400.24999952,546284067.785499,Grid3425,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (205299.4002499995 545821.0677854989),Higher sandy soils North
208099007.1499995,546284067.785499,Grid3426,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (207944.0071499995 545821.0677854989),Higher sandy soils North
210743614.0499995,546284067.785499,Grid3427,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (210588.6140499995 545821.0677854989),Higher sandy soils North
213388220.94999948,546284067.785499,Grid3428,Drenthe,hzn,Droog natuurlijk terrein,Moerig op zand,POINT (213233.2209499995 545821.0677854989),Higher sandy soils North
216032827.84999952,546284067.785499,Grid3429,Drenthe,hzn,Bos,Zand,POINT (215877.8278499995 545821.0677854989),Higher sandy soils North
218677434.7499996,546284067.785499,Grid3430,Drenthe,hzn,Bos,Zand,POINT (218522.4347499996 545821.0677854989),Higher sandy soils North
221322041.6499996,546284067.785499,Grid3431,Drenthe,hzn,Bos,Zand,POINT (221167.04164999962 545821.0677854989),Higher sandy soils North
223966648.5499996,546284067.785499,Grid3432,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (223811.6485499996 545821.0677854989),Higher sandy soils North
226611255.4499996,546284067.785499,Grid3433,Drenthe,hzn,Droog natuurlijk terrein,Zand,POINT (226456.2554499996 545821.0677854989),Higher sandy soils North
229255862.3499996,546284067.785499,Grid3434,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (229100.8623499996 545821.0677854989),Higher sandy soils North
231900469.24999958,546284067.785499,Grid3435,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (231745.46924999962 545821.0677854989),Higher sandy soils North
234545076.1499996,546284067.785499,Grid3436,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (234390.0761499996 545821.0677854989),Higher sandy soils North
237189683.0499997,546284067.785499,Grid3437,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (237034.6830499997 545821.0677854989),Higher sandy soils North
239834289.9499997,546284067.785499,Grid3438,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (239679.28994999971 545821.0677854989),Higher sandy soils North
242478896.8499997,546284067.785499,Grid3439,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (242323.8968499997 545821.0677854989),Higher sandy soils North
245123503.74999967,546284067.785499,Grid3440,Drenthe,hzn,Bos,Zand,POINT (244968.50374999968 545821.0677854989),Higher sandy soils North
247768110.6499997,546284067.785499,Grid3441,Drenthe,hzn,Landbouw en overig agrarisch,Veen,POINT (247613.1106499997 545821.0677854989),Higher sandy soils North
250412717.5499997,546284067.785499,Grid3442,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (250257.7175499997 545821.0677854989),Higher sandy soils North
253057324.4499997,546284067.785499,Grid3443,Drenthe,hzn,Bos,Zand,POINT (252902.3244499997 545821.0677854989),Higher sandy soils North
255701931.35,546284067.785499,Grid3444,Drenthe,hzn,Landbouw en overig agrarisch,Veen,POINT (255546.93135 545821.0677854989),Higher sandy soils North
258346538.25,546284067.785499,Grid3445,Drenthe,hzn,Landbouw en overig agrarisch,Veen,POINT (258191.53824999998 545821.0677854989),Higher sandy soils North
260991145.15,546284067.785499,Grid3446,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (260836.14515 545821.0677854989),Higher sandy soils North
263635752.05,546284067.785499,Grid3447,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (263480.75205 545821.0677854989),Higher sandy soils North
266280358.95000002,546284067.785499,Grid3448,Groningen,hzn,Bebouwd,Zand,POINT (266125.35895 545821.0677854989),Higher sandy soils North
268924965.85,546284067.785499,Grid3449,Groningen,hzn,Landbouw en overig agrarisch,Zand,POINT (268769.96585000004 545821.0677854989),Higher sandy soils North
271569572.75,546284067.785499,Grid3450,Groningen,hzn,Landbouw en overig agrarisch,Zand,POINT (271414.57275 545821.0677854989),Higher sandy soils North
110248551.849999,549407922.2924987,Grid3451,Noord-Holland,duo,Droog natuurlijk terrein,Zand,POINT (110093.551849999 548944.9222924988),Dunes mainland
112893158.749999,549407922.2924987,Grid3452,Noord-Holland,duo,Landbouw en overig agrarisch,Zand,POINT (112738.158749999 548944.9222924988),Dunes mainland
128760800.1499991,549407922.2924987,Grid3453,Noord-Holland,hzn,Landbouw en overig agrarisch,Zand,POINT (128605.8001499991 548944.9222924988),Higher sandy soils North
131405407.0499991,549407922.2924987,Grid3454,Noord-Holland,zkm,Hoofdweg,Zware zavel,POINT (131250.4070499991 548944.9222924988),Sea clay middle
157851476.04999924,549407922.2924987,Grid3455,Fryslân,zkn,Landbouw en overig agrarisch,Lichte klei,POINT (157696.47604999924 548944.9222924988),Sea clay North
160496082.94999924,549407922.2924987,Grid3456,Fryslân,zkn,Landbouw en overig agrarisch,Zware klei,POINT (160341.08294999925 548944.9222924988),Sea clay North
163140689.84999928,549407922.2924987,Grid3457,Fryslân,zkn,Water,Water,POINT (162985.68984999927 548944.9222924988),Sea clay North
165785296.7499993,549407922.2924987,Grid3458,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (165630.2967499993 548944.9222924988),Low peat North
168429903.6499993,549407922.2924987,Grid3459,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (168274.9036499993 548944.9222924988),Low peat North
171074510.5499993,549407922.2924987,Grid3460,Fryslân,lvn,Water,Water,POINT (170919.5105499993 548944.9222924988),Low peat North
173719117.4499993,549407922.2924987,Grid3461,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (173564.1174499993 548944.9222924988),Low peat North
176363724.3499993,549407922.2924987,Grid3462,Fryslân,hzn,Landbouw en overig agrarisch,Lichte zavel,POINT (176208.7243499993 548944.9222924988),Higher sandy soils North
179008331.2499994,549407922.2924987,Grid3463,Fryslân,hzn,Bebouwd,Zand,POINT (178853.3312499994 548944.9222924988),Higher sandy soils North
181652938.14999938,549407922.2924987,Grid3464,Fryslân,hzn,Landbouw en overig agrarisch,Lichte zavel,POINT (181497.9381499994 548944.9222924988),Higher sandy soils North
184297545.04999942,549407922.2924987,Grid3465,Fryslân,hzn,Landbouw en overig agrarisch,Moerig op zand,POINT (184142.5450499994 548944.9222924988),Higher sandy soils North
186942151.9499994,549407922.2924987,Grid3466,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (186787.1519499994 548944.9222924988),Higher sandy soils North
189586758.8499994,549407922.2924987,Grid3467,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (189431.7588499994 548944.9222924988),Higher sandy soils North
192231365.74999937,549407922.2924987,Grid3468,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (192076.3657499994 548944.9222924988),Higher sandy soils North
194875972.6499994,549407922.2924987,Grid3469,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (194720.9726499994 548944.9222924988),Low peat North
197520579.5499995,549407922.2924987,Grid3470,Fryslân,hzn,Landbouw en overig agrarisch,Moerig op zand,POINT (197365.5795499995 548944.9222924988),Higher sandy soils North
200165186.4499995,549407922.2924987,Grid3471,Fryslân,lvn,Nat natuurlijk terrein,Veen,POINT (200010.1864499995 548944.9222924988),Low peat North
202809793.3499995,549407922.2924987,Grid3472,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (202654.7933499995 548944.9222924988),Higher sandy soils North
205454400.24999952,549407922.2924987,Grid3473,Fryslân,hzn,Landbouw en overig agrarisch,Moerig op zand,POINT (205299.4002499995 548944.9222924988),Higher sandy soils North
208099007.1499995,549407922.2924987,Grid3474,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (207944.0071499995 548944.9222924988),Higher sandy soils North
210743614.0499995,549407922.2924987,Grid3475,Fryslân,hzn,Landbouw en overig agrarisch,Moerig op zand,POINT (210588.6140499995 548944.9222924988),Higher sandy soils North
213388220.94999948,549407922.2924987,Grid3476,Drenthe,hzn,Recreatie,Zand,POINT (213233.2209499995 548944.9222924988),Higher sandy soils North
216032827.84999952,549407922.2924987,Grid3477,Drenthe,hzn,Droog natuurlijk terrein,Zand,POINT (215877.8278499995 548944.9222924988),Higher sandy soils North
218677434.7499996,549407922.2924987,Grid3478,Fryslân,hzn,Nat natuurlijk terrein,Water,POINT (218522.4347499996 548944.9222924988),Higher sandy soils North
221322041.6499996,549407922.2924987,Grid3479,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (221167.04164999962 548944.9222924988),Higher sandy soils North
223966648.5499996,549407922.2924987,Grid3480,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (223811.6485499996 548944.9222924988),Higher sandy soils North
226611255.4499996,549407922.2924987,Grid3481,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (226456.2554499996 548944.9222924988),Higher sandy soils North
229255862.3499996,549407922.2924987,Grid3482,Drenthe,hzn,Droog natuurlijk terrein,Zand,POINT (229100.8623499996 548944.9222924988),Higher sandy soils North
231900469.24999958,549407922.2924987,Grid3483,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (231745.46924999962 548944.9222924988),Higher sandy soils North
234545076.1499996,549407922.2924987,Grid3484,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (234390.0761499996 548944.9222924988),Higher sandy soils North
237189683.0499997,549407922.2924987,Grid3485,Drenthe,hzn,Bos,Zand,POINT (237034.6830499997 548944.9222924988),Higher sandy soils North
239834289.9499997,549407922.2924987,Grid3486,Drenthe,hzn,Bos,Zand,POINT (239679.28994999971 548944.9222924988),Higher sandy soils North
242478896.8499997,549407922.2924987,Grid3487,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (242323.8968499997 548944.9222924988),Higher sandy soils North
245123503.74999967,549407922.2924987,Grid3488,Drenthe,hzn,Landbouw en overig agrarisch,Veen,POINT (244968.50374999968 548944.9222924988),Higher sandy soils North
247768110.6499997,549407922.2924987,Grid3489,Drenthe,hzn,Landbouw en overig agrarisch,Moerig op zand,POINT (247613.1106499997 548944.9222924988),Higher sandy soils North
250412717.5499997,549407922.2924987,Grid3490,Drenthe,hzn,Recreatie,Water,POINT (250257.7175499997 548944.9222924988),Higher sandy soils North
253057324.4499997,549407922.2924987,Grid3491,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (252902.3244499997 548944.9222924988),Higher sandy soils North
255701931.35,549407922.2924987,Grid3492,Drenthe,hzn,Landbouw en overig agrarisch,Veen,POINT (255546.93135 548944.9222924988),Higher sandy soils North
258346538.25,549407922.2924987,Grid3493,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (258191.53824999998 548944.9222924988),Higher sandy soils North
260991145.15,549407922.2924987,Grid3494,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (260836.14515 548944.9222924988),Higher sandy soils North
263635752.05,549407922.2924987,Grid3495,Drenthe,hzn,Hoofdweg,Zand,POINT (263480.75205 548944.9222924988),Higher sandy soils North
266280358.95000002,549407922.2924987,Grid3496,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (266125.35895 548944.9222924988),Higher sandy soils North
268924965.85,549407922.2924987,Grid3497,Groningen,hzn,Landbouw en overig agrarisch,Zand,POINT (268769.96585000004 548944.9222924988),Higher sandy soils North
271569572.75,549407922.2924987,Grid3498,Groningen,hzn,Landbouw en overig agrarisch,Zand,POINT (271414.57275 548944.9222924988),Higher sandy soils North
112893158.749999,552531776.7994988,Grid3499,Noord-Holland,,Bebouwd,"Bebouwing, enz",POINT (112738.158749999 552068.7767994988),
115537765.649999,552531776.7994988,Grid3500,Noord-Holland,,Bebouwd,"Bebouwing, enz",POINT (115382.765649999 552068.7767994988),
157851476.04999924,552531776.7994988,Grid3501,Fryslân,zkn,Landbouw en overig agrarisch,Lichte zavel,POINT (157696.47604999924 552068.7767994988),Sea clay North
160496082.94999924,552531776.7994988,Grid3502,Fryslân,zkn,Landbouw en overig agrarisch,Zware zavel,POINT (160341.08294999925 552068.7767994988),Sea clay North
163140689.84999928,552531776.7994988,Grid3503,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (162985.68984999927 552068.7767994988),Low peat North
165785296.7499993,552531776.7994988,Grid3504,Fryslân,lvn,Water,Water,POINT (165630.2967499993 552068.7767994988),Low peat North
168429903.6499993,552531776.7994988,Grid3505,Fryslân,lvn,Water,Water,POINT (168274.9036499993 552068.7767994988),Low peat North
171074510.5499993,552531776.7994988,Grid3506,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (170919.5105499993 552068.7767994988),Low peat North
173719117.4499993,552531776.7994988,Grid3507,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (173564.1174499993 552068.7767994988),Low peat North
176363724.3499993,552531776.7994988,Grid3508,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (176208.7243499993 552068.7767994988),Low peat North
179008331.2499994,552531776.7994988,Grid3509,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (178853.3312499994 552068.7767994988),Low peat North
181652938.14999938,552531776.7994988,Grid3510,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (181497.9381499994 552068.7767994988),Low peat North
184297545.04999942,552531776.7994988,Grid3511,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (184142.5450499994 552068.7767994988),Higher sandy soils North
186942151.9499994,552531776.7994988,Grid3512,Fryslân,hzn,Landbouw en overig agrarisch,Moerig op zand,POINT (186787.1519499994 552068.7767994988),Higher sandy soils North
189586758.8499994,552531776.7994988,Grid3513,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (189431.7588499994 552068.7767994988),Higher sandy soils North
192231365.74999937,552531776.7994988,Grid3514,Fryslân,,Water,Moerig op zand,POINT (192076.3657499994 552068.7767994988),
194875972.6499994,552531776.7994988,Grid3515,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (194720.9726499994 552068.7767994988),Higher sandy soils North
197520579.5499995,552531776.7994988,Grid3516,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (197365.5795499995 552068.7767994988),Higher sandy soils North
200165186.4499995,552531776.7994988,Grid3517,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (200010.1864499995 552068.7767994988),Higher sandy soils North
202809793.3499995,552531776.7994988,Grid3518,Fryslân,hzn,Bos,Zand,POINT (202654.7933499995 552068.7767994988),Higher sandy soils North
205454400.24999952,552531776.7994988,Grid3519,Fryslân,hzn,Nat natuurlijk terrein,Zand,POINT (205299.4002499995 552068.7767994988),Higher sandy soils North
208099007.1499995,552531776.7994988,Grid3520,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (207944.0071499995 552068.7767994988),Higher sandy soils North
210743614.0499995,552531776.7994988,Grid3521,Fryslân,hzn,Bos,Zand,POINT (210588.6140499995 552068.7767994988),Higher sandy soils North
213388220.94999948,552531776.7994988,Grid3522,Fryslân,hzn,Nat natuurlijk terrein,Zand,POINT (213233.2209499995 552068.7767994988),Higher sandy soils North
216032827.84999952,552531776.7994988,Grid3523,Fryslân,hzn,Landbouw en overig agrarisch,Moerig op zand,POINT (215877.8278499995 552068.7767994988),Higher sandy soils North
218677434.7499996,552531776.7994988,Grid3524,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (218522.4347499996 552068.7767994988),Higher sandy soils North
221322041.6499996,552531776.7994988,Grid3525,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (221167.04164999962 552068.7767994988),Higher sandy soils North
223966648.5499996,552531776.7994988,Grid3526,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (223811.6485499996 552068.7767994988),Higher sandy soils North
226611255.4499996,552531776.7994988,Grid3527,Drenthe,hzn,Hoofdweg,"Bebouwing, enz",POINT (226456.2554499996 552068.7767994988),Higher sandy soils North
229255862.3499996,552531776.7994988,Grid3528,Drenthe,hzn,Droog natuurlijk terrein,Veen,POINT (229100.8623499996 552068.7767994988),Higher sandy soils North
231900469.24999958,552531776.7994988,Grid3529,Drenthe,hzn,Droog natuurlijk terrein,Moerig op zand,POINT (231745.46924999962 552068.7767994988),Higher sandy soils North
234545076.1499996,552531776.7994988,Grid3530,Drenthe,hzn,Landbouw en overig agrarisch,Moerig op zand,POINT (234390.0761499996 552068.7767994988),Higher sandy soils North
237189683.0499997,552531776.7994988,Grid3531,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (237034.6830499997 552068.7767994988),Higher sandy soils North
239834289.9499997,552531776.7994988,Grid3532,Drenthe,hzn,Landbouw en overig agrarisch,Veen,POINT (239679.28994999971 552068.7767994988),Higher sandy soils North
242478896.8499997,552531776.7994988,Grid3533,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (242323.8968499997 552068.7767994988),Higher sandy soils North
245123503.74999967,552531776.7994988,Grid3534,Drenthe,hzn,Bos,Moerig op zand,POINT (244968.50374999968 552068.7767994988),Higher sandy soils North
247768110.6499997,552531776.7994988,Grid3535,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (247613.1106499997 552068.7767994988),Higher sandy soils North
250412717.5499997,552531776.7994988,Grid3536,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (250257.7175499997 552068.7767994988),Higher sandy soils North
253057324.4499997,552531776.7994988,Grid3537,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (252902.3244499997 552068.7767994988),Higher sandy soils North
255701931.35,552531776.7994988,Grid3538,Drenthe,hzn,Landbouw en overig agrarisch,Veen,POINT (255546.93135 552068.7767994988),Higher sandy soils North
258346538.25,552531776.7994988,Grid3539,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (258191.53824999998 552068.7767994988),Higher sandy soils North
260991145.15,552531776.7994988,Grid3540,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (260836.14515 552068.7767994988),Higher sandy soils North
263635752.05,552531776.7994988,Grid3541,Groningen,hzn,Landbouw en overig agrarisch,Zand,POINT (263480.75205 552068.7767994988),Higher sandy soils North
266280358.95000002,552531776.7994988,Grid3542,Groningen,hzn,Landbouw en overig agrarisch,Moerig op zand,POINT (266125.35895 552068.7767994988),Higher sandy soils North
268924965.85,552531776.7994988,Grid3543,Groningen,hzn,Landbouw en overig agrarisch,Zand,POINT (268769.96585000004 552068.7767994988),Higher sandy soils North
271569572.75,552531776.7994988,Grid3544,Groningen,hzn,Bos,Zand,POINT (271414.57275 552068.7767994988),Higher sandy soils North
274214179.65,552531776.7994988,Grid3545,Groningen,hzn,Landbouw en overig agrarisch,Zand,POINT (274059.17965 552068.7767994988),Higher sandy soils North
107603944.949999,555655631.3064989,Grid3546,Noord-Holland,,Water,Zand,POINT (107448.944949999 555192.6313064989),
157851476.04999924,555655631.3064989,Grid3547,Fryslân,afz,Landbouw en overig agrarisch,Zand,POINT (157696.47604999924 555192.6313064989),Closed estuaries
160496082.94999924,555655631.3064989,Grid3548,Fryslân,zkn,Landbouw en overig agrarisch,Zware klei,POINT (160341.08294999925 555192.6313064989),Sea clay North
163140689.84999928,555655631.3064989,Grid3549,Fryslân,zkn,Water,Water,POINT (162985.68984999927 555192.6313064989),Sea clay North
165785296.7499993,555655631.3064989,Grid3550,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (165630.2967499993 555192.6313064989),Low peat North
168429903.6499993,555655631.3064989,Grid3551,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (168274.9036499993 555192.6313064989),Low peat North
171074510.5499993,555655631.3064989,Grid3552,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (170919.5105499993 555192.6313064989),Low peat North
173719117.4499993,555655631.3064989,Grid3553,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (173564.1174499993 555192.6313064989),Low peat North
176363724.3499993,555655631.3064989,Grid3554,Fryslân,lvn,Nat natuurlijk terrein,Veen,POINT (176208.7243499993 555192.6313064989),Low peat North
179008331.2499994,555655631.3064989,Grid3555,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (178853.3312499994 555192.6313064989),Low peat North
181652938.14999938,555655631.3064989,Grid3556,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (181497.9381499994 555192.6313064989),Low peat North
184297545.04999942,555655631.3064989,Grid3557,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (184142.5450499994 555192.6313064989),Low peat North
186942151.9499994,555655631.3064989,Grid3558,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (186787.1519499994 555192.6313064989),Low peat North
189586758.8499994,555655631.3064989,Grid3559,Fryslân,hzn,Landbouw en overig agrarisch,Moerig op zand,POINT (189431.7588499994 555192.6313064989),Higher sandy soils North
192231365.74999937,555655631.3064989,Grid3560,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (192076.3657499994 555192.6313064989),Higher sandy soils North
194875972.6499994,555655631.3064989,Grid3561,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (194720.9726499994 555192.6313064989),Higher sandy soils North
197520579.5499995,555655631.3064989,Grid3562,Fryslân,,Landbouw en overig agrarisch,Zand,POINT (197365.5795499995 555192.6313064989),
200165186.4499995,555655631.3064989,Grid3563,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (200010.1864499995 555192.6313064989),Higher sandy soils North
202809793.3499995,555655631.3064989,Grid3564,Fryslân,hzn,Bebouwd,Zand,POINT (202654.7933499995 555192.6313064989),Higher sandy soils North
205454400.24999952,555655631.3064989,Grid3565,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (205299.4002499995 555192.6313064989),Higher sandy soils North
208099007.1499995,555655631.3064989,Grid3566,Fryslân,hzn,Landbouw en overig agrarisch,Moerig op zand,POINT (207944.0071499995 555192.6313064989),Higher sandy soils North
210743614.0499995,555655631.3064989,Grid3567,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (210588.6140499995 555192.6313064989),Higher sandy soils North
213388220.94999948,555655631.3064989,Grid3568,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (213233.2209499995 555192.6313064989),Higher sandy soils North
216032827.84999952,555655631.3064989,Grid3569,Fryslân,hzn,Bebouwd,Zand,POINT (215877.8278499995 555192.6313064989),Higher sandy soils North
218677434.7499996,555655631.3064989,Grid3570,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (218522.4347499996 555192.6313064989),Higher sandy soils North
